Pixel,card01_rep01_ReferenceCorrectedRatio,card01_rep02_ReferenceCorrectedRatio,card01_rep03_ReferenceCorrectedRatio,card01_rep04_ReferenceCorrectedRatio,card01_rep05_ReferenceCorrectedRatio,card02_rep01_ReferenceCorrectedRatio,card02_rep02_ReferenceCorrectedRatio,card02_rep03_ReferenceCorrectedRatio,card02_rep04_ReferenceCorrectedRatio,card02_rep05_ReferenceCorrectedRatio,card03_rep01_ReferenceCorrectedRatio,card03_rep02_ReferenceCorrectedRatio,card03_rep03_ReferenceCorrectedRatio,card03_rep04_ReferenceCorrectedRatio,card03_rep05_ReferenceCorrectedRatio,card04_rep01_ReferenceCorrectedRatio,card04_rep02_ReferenceCorrectedRatio,card04_rep03_ReferenceCorrectedRatio,card04_rep04_ReferenceCorrectedRatio,card04_rep05_ReferenceCorrectedRatio,card06_rep01_ReferenceCorrectedRatio,card06_rep02_ReferenceCorrectedRatio,card06_rep03_ReferenceCorrectedRatio,card06_rep04_ReferenceCorrectedRatio,card06_rep05_ReferenceCorrectedRatio,card07_rep01_ReferenceCorrectedRatio,card07_rep02_ReferenceCorrectedRatio,card07_rep03_ReferenceCorrectedRatio,card07_rep04_ReferenceCorrectedRatio,card07_rep05_ReferenceCorrectedRatio,card08_rep01_ReferenceCorrectedRatio,card08_rep02_ReferenceCorrectedRatio,card08_rep03_ReferenceCorrectedRatio,card08_rep04_ReferenceCorrectedRatio,card08_rep05_ReferenceCorrectedRatio,lens_rep01_ReferenceCorrectedRatio,lens_rep02_ReferenceCorrectedRatio,lens_rep03_ReferenceCorrectedRatio,lens_rep04_ReferenceCorrectedRatio,lens_rep05_ReferenceCorrectedRatio,lens_unlabelled_ReferenceCorrectedRatio
723,0.6141177158547177,0.5849784416593252,0.6074614143610072,0.6074614143610072,0.6063424500804908,0.6116508216397478,0.613677837836222,0.6137501888108386,0.615869867669276,0.6150972259383134,0.5775339910064351,0.576079567693961,0.5743301930630031,0.5756204839046495,0.5717901542046263,0.5363261704070956,0.5373093655022084,0.5368013656540774,0.5336883689029166,0.5365986359452767,0.5648916654399412,0.5591666648938832,0.5625577789987588,0.5570111457028074,0.5603660360656127,0.5657529186859962,0.5689116983161545,0.5673318805921154,0.5691780965221154,0.5705398744467044,0.529413569471535,0.529413569471535,0.5293379882442875,0.532707347149713,0.5386506101806209,1.0,1.0030823972236518,0.9997403375579824,0.98097683646936,1.007167113824645,0.9852703457928548
724,0.6140565541939597,0.5848780332824702,0.60737323545749,0.60737323545749,0.6062597668819211,0.6115923078559762,0.6136429510688279,0.6137229726983757,0.6158091891748572,0.6150615798200542,0.5774747562815813,0.5760426821240493,0.5742397946413467,0.5755167005933253,0.5717341754103089,0.5362827631458279,0.5372380133918312,0.5367714056307128,0.5336358111123152,0.5365561916293385,0.5647878146474669,0.5591007735545989,0.5625316192887677,0.5569795313496773,0.5603255361682294,0.5657082723744625,0.5688486668386941,0.5672976096792871,0.5691215402762442,0.5704702580220038,0.5292546897033978,0.5292546897033978,0.5292571949209904,0.5326742921892526,0.5385659236737697,1.0,1.0030893777415004,0.9997202361813394,0.9809248590311603,1.0071746224752098,0.9851917925020356
725,0.6139975417777574,0.5847993265290732,0.6072895392762379,0.6072895392762379,0.606197235349411,0.6115184554882147,0.6136340210167243,0.6136972996747453,0.6157427356417562,0.6150326091889049,0.5774158635143436,0.5760120404587306,0.5741533209048937,0.5754389805222289,0.5716590303942224,0.5362609931124963,0.5372052445535641,0.5367358014338163,0.5335869927603383,0.5365196648555747,0.5646939160239582,0.5590540383643146,0.5625083268409112,0.5569512432623945,0.5603147319178452,0.5656678818786888,0.5687898335608866,0.5672672587575832,0.5690678742599973,0.570433132159581,0.5291379057411344,0.5291379057411344,0.5291814447687598,0.5326482231311667,0.5385000251262387,1.0,1.0031043776989303,0.999707665241178,0.9808674553443375,1.0071848570429685,0.9851245275978701
726,0.6139353556182173,0.5847195474302362,0.6072094872113631,0.6072094872113631,0.6061289290415313,0.6114416445981604,0.613633924588745,0.6136678535930418,0.6156784299989427,0.6150132988521697,0.5774009602866306,0.57600036156986,0.5740657737922129,0.5753781949932564,0.5715818673263537,0.5362396878327593,0.5371567177715137,0.5366987710460124,0.5335372778881725,0.5364935268414377,0.5646009342241798,0.5589967933122998,0.5624830569994789,0.5569214637703247,0.5603039555345779,0.565631265156328,0.568739131753734,0.5672359220141172,0.5690121573497503,0.5703945752670876,0.5290390655638761,0.5290390655638761,0.5291061558986546,0.5326535307781772,0.5384493858314277,1.0,1.0031229273135622,0.9996981960252742,0.9808093053820361,1.0071932655200133,0.9850599813973254
727,0.6138701065002391,0.584639928251199,0.607129053979432,0.607129053979432,0.6060638348731033,0.611397369934148,0.6136345478817512,0.6136148931765364,0.6156122348936187,0.6149866702844645,0.577380485978981,0.5759912153195512,0.5739993611826434,0.5753300389986648,0.5715381723662023,0.5361982758549295,0.5371102162421522,0.5366408620318587,0.533486752648872,0.5364530287034059,0.5645089725898347,0.5589214399948979,0.5624559426665074,0.5568571734995102,0.560302189984683,0.5655778193470391,0.5686884053703288,0.5672037134269687,0.5689503432849385,0.570350839624274,0.528941719628094,0.528941719628094,0.5290314300426797,0.5326593881521067,0.5383975588698375,1.0,1.0031408705324347,0.999687683992318,0.9807629206508097,1.0072042081561436,0.9849983019224847
728,0.6137729150605049,0.5845617015056456,0.6070483550293972,0.6070483550293972,0.6059896707240005,0.611348489236484,0.6136360583948071,0.6135614873626748,0.6155525366249832,0.6149617174296375,0.5773589895780571,0.5759847343323143,0.5739113560347953,0.575282218597936,0.5714949361153773,0.5361589957622237,0.537065826298729,0.5365854322080835,0.5334355032296352,0.5364115296644596,0.5644181344987592,0.5588416381651685,0.562427116787554,0.5567871554101158,0.5603012943591761,0.565525330315381,0.56863777977604,0.5671707470092537,0.5688869478516723,0.5702818908552187,0.5288459811782638,0.5288459811782638,0.5289532275093284,0.5326659378329301,0.538328094284561,1.0,1.0031581919869803,0.9996761252976138,0.980715126687743,1.0072176247067026,0.9849562030517918
729,0.6136748387593415,0.5844672646142303,0.6069509392998925,0.6069509392998925,0.6059109949642342,0.6112871248593333,0.6136386236509294,0.6134944566205583,0.6154905967502747,0.6149291677246418,0.5772879180871394,0.5759810512401906,0.5738225475028329,0.5752215868396962,0.571448134662811,0.5361042630525863,0.5370059333466648,0.5365325830646773,0.5333836158513331,0.5363691156837268,0.5643285233630819,0.5587619122823413,0.5623967123513425,0.5567133589783914,0.5603014095430441,0.5654694609845103,0.5685785299010183,0.5671371368083694,0.5688220624473326,0.5702392108409009,0.5287519634928929,0.5287519634928929,0.5288760710350774,0.5326733224200974,0.538258791741094,1.0,1.003174876305664,0.9996635161058651,0.9806535974512874,1.0072467343573555,0.9848851724586765
730,0.6135841087263462,0.584397591819607,0.6068582382760551,0.6068582382760551,0.6058194134088275,0.6111872319609537,0.6136547000517543,0.6134344537641567,0.615430271353592,0.6149050376336753,0.5772205719156296,0.575970243724849,0.5737406365083603,0.575168321084304,0.5714054676128688,0.5360578610077937,0.5369543024729725,0.5365268155005252,0.5333039881101578,0.5363197168097206,0.5642477337308038,0.5586853540361741,0.562372328594417,0.5566432512713445,0.5603101152655332,0.5654219437221303,0.5685221786000778,0.5670815329353931,0.5687633295665756,0.5701790759368088,0.528666798603677,0.528666798603677,0.5288070793293531,0.5326223744322925,0.5381968976229654,1.0,1.003199801440636,0.9996628407739745,0.980622415969683,1.0072965867787294,0.9848064173936832
731,0.6134917641374533,0.5843138426411515,0.6067696403262804,0.6067696403262804,0.6057530322367147,0.6110862606114188,0.6136709908241664,0.6133766620971127,0.6153626072225968,0.6148624237108533,0.5771524215187591,0.575964394438007,0.5736611216280426,0.5751013746344787,0.5713362084639131,0.5359757762161844,0.5369067145370459,0.5364868743855083,0.533205969602725,0.5362715467569571,0.564171359746843,0.5585984589556117,0.5623496059483848,0.5565310397092925,0.5602852311154004,0.5653783452880295,0.56846429660749,0.5670304677113985,0.5686980116811411,0.5701191388670566,0.5285780903615395,0.5285780903615395,0.5287462667745301,0.5325710458189913,0.538103940975368,1.0,1.0032290776278372,0.9996658271753244,0.9805795829009548,1.0073502532637648,0.9847671659297541
732,0.6133970640684459,0.5842288034568489,0.6066634831066169,0.6066634831066169,0.6056846747662861,0.610983192006268,0.6136204507570663,0.6133159202173664,0.6152957171765815,0.614830739057427,0.5770496169457552,0.5759586950534284,0.5735750375581046,0.5750336321589793,0.5712297051827196,0.5358741969043588,0.5368586486508159,0.5364303959695917,0.5331248674300635,0.5362200933874294,0.5640736840056574,0.5584973826236284,0.5622928859103654,0.5564162560654946,0.5602613325884981,0.5653339144684781,0.5684045574309255,0.5669747535371564,0.5686053250367218,0.5699943411718571,0.5284902740132241,0.5284902740132241,0.5286449536457856,0.5325148673170375,0.5380096578002361,1.0,1.0032718097373687,0.9996642054073747,0.9805510699016458,1.0073990841797962,0.9846950284864274
733,0.6132982118380488,0.5841449845991612,0.6065766413512745,0.6065766413512745,0.6056169876442797,0.6108806309174397,0.6135678675612523,0.6132338641621102,0.615228118753607,0.6147432682014939,0.5769190336442537,0.5759158192995666,0.5734768449464269,0.5749465885829755,0.5711215195663361,0.5357731038263119,0.5368124061450571,0.5363762625043044,0.5330286769503655,0.5361809374201817,0.5639789786335693,0.5584057970025126,0.562233603810444,0.5563012519146369,0.5601584579497664,0.5652692365127662,0.5683150163630519,0.5668858457264359,0.5685053941114079,0.5698711886554914,0.528405651103447,0.528405651103447,0.5285338283526493,0.5324561368630456,0.537916354452666,1.0,1.003302314125435,0.9996624070773223,0.9805244851362276,1.0074348008106684,0.9846003398928628
734,0.6131994339552131,0.5840624759255088,0.6064915158581813,0.6064915158581813,0.6055293943781281,0.6107786506849875,0.6135133590167458,0.6131347063482091,0.6151554959115968,0.6146622319594058,0.5768121238970999,0.5758731362468451,0.5733798964337472,0.5748621795622519,0.5709909977245308,0.5356725554803151,0.5367503585084215,0.536324566488729,0.5329340103906454,0.5361243224055489,0.5638873348534174,0.5583093768101842,0.5621718725421033,0.5561860733136268,0.5600487659276051,0.5652053775780964,0.56824745825553,0.5667972253845766,0.5684065637573338,0.5697787114753291,0.5283243335306627,0.5283243335306627,0.5284419551560284,0.5323410901131089,0.5378406793278981,1.0,1.0033285867185517,0.9996604396920509,0.9804822368510759,1.0074789317231934,0.9845094815361851
735,0.6131035288772314,0.5840129536346451,0.606393187961075,0.606393187961075,0.6054675391463983,0.6106966000883648,0.6134597585493974,0.6130377879155794,0.6150848204572325,0.6145815941165556,0.5767273653073193,0.5757978712481504,0.573286805227437,0.5747653332037125,0.5708628382122679,0.5355749812256365,0.5366915130720732,0.5362600675093344,0.5328805575197275,0.5360692677063483,0.5638013396943783,0.5582148188725491,0.5621058666198009,0.5561130683909291,0.5599436221588988,0.5651449113687697,0.5681837960479525,0.5667114617578631,0.5683114103696003,0.56968850614311,0.5281779441220321,0.5281779441220321,0.5283496276096296,0.5322296647349684,0.5377508289880818,1.0,1.003359203671844,0.9996627359672033,0.9804453335029302,1.0075270581083,0.9844310647830209
736,0.612971974503314,0.5839270211991879,0.6062907819397464,0.6062907819397464,0.6053443550751677,0.6106092743254894,0.6133951346676509,0.6129521226303468,0.6149775679321697,0.6144849596558836,0.5766089812647981,0.5757160700971039,0.5731905234984971,0.5746821264591017,0.5707299894353015,0.5354605040963744,0.536629263483383,0.5361573345232642,0.5328219382259795,0.5360213354778736,0.5636963712643035,0.558115270635763,0.5620018649141814,0.5560381244131392,0.559836104109183,0.565068458096076,0.5681170793769975,0.5666215738680925,0.5682129331479525,0.5695976939144479,0.5280345388139132,0.5280345388139132,0.5282503654608439,0.5321401507690792,0.5376579038943706,1.0,1.0033816902788446,0.9996568823770355,0.9804105456461977,1.0075666343842071,0.9843816916932387
737,0.6128702447436922,0.5838386523789715,0.6062063270257111,0.6062063270257111,0.6052766983885789,0.6105221664537406,0.6133291733887972,0.6128489293407288,0.6148992518715569,0.6143902845269629,0.576513555264683,0.5756328885087469,0.5730962005438521,0.5746000305572887,0.5706241085239597,0.5353596213149447,0.5365849954374415,0.5360543030818089,0.5327795194035462,0.5359596482924842,0.5636283490787386,0.5580157560601221,0.5619249146077364,0.5559662433507632,0.5597312025697642,0.5649943596911705,0.5680303104834733,0.5665326379316082,0.5681203660129542,0.5695069506001551,0.5278899983129447,0.5278899983129447,0.5281489296149406,0.5320507659484801,0.5375667406895224,1.0,1.00340491766684,0.9996517328010589,0.980378370769459,1.0076065493446653,0.9843348063562476
738,0.6127585688494989,0.5837688712116782,0.6061291927284191,0.6061291927284191,0.6052001271996456,0.6104411262829275,0.6132555534422927,0.6127395466629789,0.6148100875018137,0.614287063430452,0.5764061012620422,0.5755174737571251,0.5729937621504815,0.5744912501314804,0.5705310137617412,0.5352670554540087,0.5365315753893742,0.5359581010731206,0.5327273847973246,0.5359005016307822,0.5635354086899093,0.5578860421421928,0.5618361717774846,0.5558876588175996,0.5596190396964921,0.5649251012116043,0.5679563714513675,0.5664346810845104,0.5680192850653364,0.5694062504147293,0.5277923042095051,0.5277923042095051,0.52803605148164,0.5319521536578691,0.5374678962787716,1.0,1.0034155318986464,0.9996517246517193,0.98033155068323,1.0076206408701962,0.984256543884606
739,0.6126471788780341,0.5836987409451411,0.6060529614183151,0.6060529614183151,0.6051248002661745,0.6103586573721149,0.6131804040845072,0.6126466151629838,0.6147247897801724,0.6142082693296903,0.5763449488352754,0.5754015329901583,0.5729270571094499,0.5743996568878447,0.5704469561041599,0.5351574615704437,0.5364779640757806,0.5358599583806021,0.5326921569577939,0.5358395763234332,0.5634435459693411,0.5577755617562907,0.5617450495983634,0.5558116559378989,0.5595399101920149,0.5648609717613768,0.5678840602024764,0.5663371441778553,0.5679191612354187,0.5693258016553021,0.5277138689014447,0.5277138689014447,0.5279205610375991,0.5318531894315827,0.5373703486764438,1.0,1.0034259960691987,0.9996527165786794,0.9802864220687217,1.007613689927328,0.9841810372778134
740,0.6125692984203962,0.5836283666987688,0.6059984595078257,0.6059984595078257,0.6050508438881965,0.6102582764144758,0.6131038320012672,0.6125524917174016,0.6146393144851313,0.6141291483686787,0.5762846334783425,0.575285096909648,0.5728618978655621,0.5743087567479804,0.5703720161979123,0.5350485969537719,0.5364408037978884,0.5357599271284808,0.5326562246049712,0.5357769506800362,0.5633528413831121,0.5576926737850616,0.5616516471378076,0.5557383045233709,0.5594648609418693,0.5647976093869054,0.5678267582854164,0.5662110707723429,0.5678490549776186,0.5692435370404275,0.5276205216695528,0.5276205216695528,0.5278305175149374,0.5317539295828563,0.5372741652181839,1.0,1.0034318597884357,0.9996547162086388,0.9802430730904892,1.007607760436179,0.9841083971790928
741,0.6124896121603356,0.5835578536261381,0.6059259659391123,0.6059259659391123,0.6049783843911916,0.6101787729310552,0.6130259439234258,0.6124572418435753,0.6145847545105361,0.6140539512202147,0.5762252684386125,0.575194762242066,0.5728149548452102,0.5742186293832336,0.5702974268401498,0.5349405103275785,0.5363858917618831,0.5356580594898899,0.5326196850829548,0.5357002713150063,0.5632633754238113,0.5576109066405311,0.5615560635186824,0.5556676743947535,0.5593629491895727,0.5647309353921073,0.5677721452553851,0.5660874760354282,0.5677869105245662,0.5691595250803164,0.5274802305731836,0.5274802305731836,0.5277425763371697,0.531654430462059,0.5371794132646281,1.0,1.0034372399993507,0.9996577311609952,0.9802181675689692,1.007623500114392,0.9840387342436143
742,0.6124082231208465,0.5834873069137458,0.6058521664482519,0.6058521664482519,0.6048868280329548,0.6100983893062738,0.6129468466264415,0.612360931102324,0.6145322297081274,0.6139783609816206,0.5761669669853917,0.5751057202588122,0.5727686280433701,0.5741459305657233,0.5702232754288841,0.5348332504455177,0.5363475808680467,0.5355588354652351,0.5325826357619348,0.5356228877179944,0.5631752286086237,0.5575054883687904,0.5614583979195774,0.5556042631566932,0.5592963573944563,0.5646872938400566,0.5677203313485156,0.565995392275081,0.5677245279842846,0.5690738343307358,0.5274080585158326,0.5274080585158326,0.5276568356555013,0.5315547484561459,0.5370861601995214,1.0,1.0034421100861148,0.9996617690470234,0.9801852433289042,1.0076387186067517,0.9839887352073096
743,0.6123338063764571,0.5834168317796129,0.6057771720893762,0.6057771720893762,0.6048191409014244,0.6100172213184646,0.612866646929799,0.6122802015710269,0.6144818657107748,0.6139024882047761,0.5760921308684597,0.5750180243400465,0.572723027146647,0.5740907562584804,0.5701537935071396,0.5347667170531968,0.5362772477986514,0.53545816728875,0.532528597564029,0.535557299514662,0.5630707699381299,0.5574030541009308,0.5613587495749562,0.5555395727159956,0.5592297195087016,0.5646457622821665,0.56765814314943,0.5659390162209684,0.5676531390871152,0.5689865333932854,0.5273364027646704,0.5273364027646704,0.527569249519156,0.5315415113184513,0.5370121849669062,1.0,1.0034464434329944,0.9996668374690371,0.9801393998559738,1.0076533626424906,0.9839065274234398
744,0.6122537567364627,0.5833506776837548,0.6057010939596663,0.6057010939596663,0.6047533110551381,0.6099486487403948,0.6127895959082976,0.612205427767316,0.6144420765831708,0.6138264434767421,0.5760174340061225,0.574952448944477,0.5726605499194798,0.5740366404811251,0.5700846445795309,0.5347036975832296,0.5362246767654071,0.5354161164197242,0.5324576517497119,0.5354903021747871,0.5629843525243636,0.5573285389859346,0.5612572177751662,0.5554778168133534,0.5591630898613962,0.5645887090727849,0.5675981113554686,0.5658539972141186,0.5675811116669753,0.5689059793396094,0.5272736685513894,0.5272736685513894,0.5274843400541417,0.5315299859012149,0.5369387241952874,1.0,1.0034502134251153,0.9996729440195465,0.9800931531662381,1.0076673789464357,0.983843069682504
745,0.612176753201003,0.5832845258440702,0.6056323317963408,0.6056323317963408,0.6046894648861106,0.6098803466437919,0.6127113764087541,0.6121275583504653,0.614404139853494,0.6137503374182314,0.5759429746992134,0.5748686473266078,0.5726144443236918,0.5739836929158713,0.570044929932431,0.5346815733568785,0.5361678032999116,0.5353727887458468,0.5323864419252018,0.5354219741997337,0.5629699339610477,0.5572333281680444,0.5611539018663007,0.5554273538726126,0.5591255328982178,0.5645327755510395,0.5675093383907784,0.5657984074610842,0.5675126700673404,0.5688233927466522,0.5272288369034093,0.5272288369034093,0.5274022017307133,0.5315203035562684,0.5368990145939999,1.0,1.0034533934492627,0.999680096280401,0.980042159487761,1.007693147137061,0.983780761402305
746,0.6121066100955236,0.5832262331471717,0.6055743375746685,0.6055743375746685,0.604648194375092,0.6098205233350618,0.6126692487484197,0.6120589566241491,0.6143740799810792,0.6136824331396171,0.5759096569718583,0.5747944656077235,0.5725747147843007,0.5739219348656978,0.5700113439385739,0.5346677122978726,0.5361221127527961,0.5353602710200214,0.5323221072804595,0.5353802282768433,0.5629598626800001,0.5571456170773925,0.5610563545970421,0.5553867834134756,0.5590935611137217,0.5644855258964054,0.5674408770749,0.5657529919382298,0.5674598649416598,0.5687464053022465,0.5271747612577399,0.5271747612577399,0.5273340787666014,0.5315326574765868,0.5368607327259614,1.0,1.0034692874717004,0.9996794412372836,0.9800036623624205,1.0077085875180385,0.9837327815153641
747,0.6120385433281565,0.5831712450825842,0.6055179634579125,0.6055179634579125,0.6046280972641476,0.6097967150929283,0.6126274553040623,0.6119903919614027,0.6143448479120518,0.613646946101797,0.5758775807145429,0.574749951853332,0.572553471395689,0.57386344857577,0.5699440196410337,0.5346756700506882,0.5360994118310121,0.5353561357427984,0.5322894705993455,0.5353431693543317,0.5629497824303165,0.5570941798175235,0.5609601877580263,0.5553517422890888,0.5590627850662572,0.564475668678984,0.5673705612200328,0.5657171720887961,0.5674176833949727,0.5686746893353876,0.5271280719609894,0.5271280719609894,0.52730043640507,0.5315413689998423,0.5368395657617361,1.0,1.0034898486695383,0.999679269925338,0.9799823417598589,1.0077263060842003,0.9836769558089701
748,0.6119985987593405,0.583160437024049,0.6054749001948331,0.6054749001948331,0.604606610901988,0.609767453259085,0.6125810635789354,0.6119168919859226,0.6143156378468507,0.6136120835898023,0.5758324005114236,0.5746994403421892,0.5725438324740985,0.5738201590654328,0.5698756271013468,0.5346823063572618,0.5360776573598505,0.5353472353959452,0.5322532245152927,0.5352978957984471,0.5629434685347982,0.5570680981680639,0.5608608586944297,0.5553218573573012,0.5590328039777349,0.5644632037695325,0.5673023488422203,0.565731383215088,0.5673886841161563,0.568599190934125,0.5270801072154387,0.5270801072154387,0.5272701839775955,0.5315219062093519,0.5368217719867839,1.0,1.0035067477254327,0.9996795850692316,0.9799568966801311,1.007737904085542,0.9836165418623938
749,0.6119296190395078,0.583151982294807,0.6054302603653589,0.6054302603653589,0.6046238756368498,0.6097397266501497,0.6125370749385954,0.6118578448142897,0.614301464871368,0.6135762821312668,0.5757842309416844,0.574670438430546,0.5725296309697002,0.5738101694652191,0.5698250835306137,0.5346961451001622,0.5360510521990823,0.5353360849522998,0.5322158257658633,0.535270898639516,0.5629347150553599,0.5570389770063122,0.5607733918390181,0.5552952469924831,0.5590307696470405,0.5644850262156026,0.5672346983174386,0.5657448542315943,0.5673577868357734,0.5685225147175901,0.527033335339893,0.527033335339893,0.5272579416152896,0.531499621194471,0.5368123081297758,1.0,1.003532702727755,0.9996848139697169,0.9799359144117908,1.007747794394547,0.9835560059389566
750,0.6118563048842108,0.583158192601989,0.6054007677802837,0.6054007677802837,0.6046402288554384,0.6097261178736486,0.6124867794505222,0.6118122301361734,0.614253772237155,0.6135562688520716,0.5757622135739241,0.5746447811408807,0.5725110124908012,0.573798198472126,0.5697703627960841,0.5346863299186174,0.5360197140686895,0.5353228287067353,0.532177373862187,0.5352393061137493,0.5629236796429335,0.5570069517568592,0.5607136334429115,0.5552652990463158,0.5590589595933911,0.5644892604209198,0.5671931371755412,0.5657843079647117,0.5673251114285458,0.5684911928830086,0.526987890220598,0.526987890220598,0.5272461445682479,0.5314787770949425,0.536798036759457,1.0,1.0035837189546104,0.9997198306424,0.9799150730735079,1.0077559275027848,0.9834954581241497
751,0.6118160753870833,0.5831615290278814,0.6053895926899304,0.6053895926899304,0.6046558634010039,0.6097046461977441,0.6124344653234276,0.6117926131204131,0.6142017048276192,0.6135079183465812,0.5757355017032122,0.5746137343053479,0.5724881226814429,0.5737666761782142,0.5697198708892781,0.5346737098589217,0.5360141955066692,0.53534077168665,0.5321379683399912,0.5352032397966985,0.5629146650654592,0.5569721578773872,0.5606507266315116,0.5552546962730482,0.559082091962824,0.5645080465796544,0.5671757935175994,0.5657899051319845,0.5673197934142495,0.5684574904167543,0.5269604861196393,0.5269604861196393,0.5272116616955522,0.531455067320619,0.5367968213097056,1.0,1.003633239887999,0.9997536653727803,0.9798944791830897,1.0077581088110519,0.9834350085314792
752,0.611763501270412,0.5831524976097656,0.6053647319186644,0.6053647319186644,0.6046255145483904,0.6096695061615798,0.6123701224831938,0.6117635685640801,0.6141352117074751,0.6134460677810402,0.5756899899939315,0.5745720391615177,0.5724640509171591,0.5737227998397595,0.5696554284465597,0.5346495454968941,0.5359961718669946,0.5353457823263009,0.5321179022595437,0.5351672349320551,0.5629117867537139,0.5569254965708682,0.5605755194028015,0.5552720516769745,0.5590910428938927,0.5645000188202343,0.5671459750142377,0.5657814282275966,0.5673015718842541,0.568432835584641,0.5269248203973262,0.5269248203973262,0.5271566128724455,0.5314529635646935,0.5367656290943108,1.0,1.0036646385278731,0.9997697710688177,0.9798579924132761,1.0077682945540147,0.9833667526783375
753,0.6116987192516168,0.583147845513453,0.6053263550152096,0.6053263550152096,0.6045949322608384,0.609620848725967,0.6122938882225977,0.6117211019932033,0.6140544187808966,0.6133974241498276,0.575629682314145,0.5745153869716809,0.5724433760416131,0.5736832740230781,0.5695771533497221,0.5346139553505816,0.5359699251291542,0.535338026401787,0.5320862925838643,0.535118983203892,0.5628809169929454,0.5568712422305266,0.5604925786910869,0.5552801867478995,0.5590859498111507,0.5644943040892596,0.567112099514988,0.5657590188386542,0.5672705850998802,0.5683952229396363,0.5268810354262122,0.5268810354262122,0.5270894049232925,0.5314371793560333,0.5367388970020887,1.0,1.0036779123004518,0.9997681612934781,0.9798057058030116,1.0077612842542087,0.9832736484159236
754,0.6116610147309385,0.5831521342448123,0.6053023752422483,0.6053023752422483,0.604578726941025,0.6095689238220884,0.6122160424939975,0.6116754977533118,0.6139862042928083,0.6133208593201344,0.5755731150655308,0.5744799887921971,0.5724067295718158,0.5736234446160189,0.569521172231538,0.5345759144226662,0.5359577616737004,0.5353265387393324,0.5320520724928515,0.5350541891220039,0.562848114691745,0.5568143236618345,0.5604071853864582,0.5552884270108798,0.5590762127355215,0.5644826646494712,0.5670748388134252,0.565732191399093,0.5672452268254292,0.5683542071680565,0.5268380015444004,0.5268380015444004,0.5270188861292192,0.5314166629217887,0.5367090920024629,1.0,1.0036896866972111,0.999765412631377,0.9797539437393044,1.0077495812507107,0.9831942271521686
755,0.6116239655172745,0.5831522611648805,0.6052763868477196,0.6052763868477196,0.6045427735251775,0.6095138721265907,0.6121367107349756,0.6116310413807526,0.6139439837098599,0.6132413657294699,0.5755121379874129,0.5744411063142248,0.5723675424164877,0.5735777216479743,0.569471601304634,0.5345396775811491,0.5359432481463705,0.535311477897545,0.5320153520072346,0.5349853941989972,0.5628135246705667,0.5567548637473166,0.5603194696345966,0.5552968915136257,0.5590619617786009,0.5644652188735211,0.567047605286937,0.5656969341507597,0.5672084858813423,0.5683099176023555,0.5267958517635699,0.5267958517635699,0.5269451633099103,0.5313915506573612,0.5366763612863411,1.0,1.0036999463438123,0.9997615251303057,0.9797027833583045,1.007741978845033,0.9831161453892728
756,0.611583298175115,0.5831193953247904,0.6052485646534085,0.6052485646534085,0.6044816643036643,0.6094602632147237,0.6120560184164338,0.6115834481723524,0.6138988965063754,0.613159065019009,0.5754468911399435,0.5743988720953589,0.5723259585803065,0.5735462336629921,0.5694424314228298,0.5345009294488599,0.5359265317650884,0.5352930024553019,0.531976241171399,0.5349082757061959,0.5627772917681406,0.5566929854012551,0.5602337066582498,0.5553181344059827,0.559043327077613,0.5644420851679285,0.567018100507622,0.565657805635248,0.5671776396746655,0.5682956438965042,0.5267547191026564,0.5267547191026564,0.5268683433258379,0.5313619789879742,0.5366231366049476,1.0,1.0037086758705556,0.9997564988454428,0.9796647369188732,1.0077342710924038,0.9830394950669832
757,0.6115363496091331,0.5830468499364041,0.6052165748738482,0.6052165748738482,0.6044137569346026,0.6093849905710317,0.6119715544203825,0.6115258988081329,0.6138175519551722,0.61307153769068,0.5753751296974478,0.574324465185597,0.5722797499929612,0.5734747364953082,0.569388588338221,0.534448710683628,0.5359055384337184,0.5352297606945814,0.5319326451935498,0.534829293142887,0.5627372282956399,0.5566555192358227,0.5601432797148196,0.5552968380405356,0.5590181216678828,0.5644110424931735,0.5669956947481686,0.5656125910083569,0.5671333265343481,0.5682737585397255,0.5267125533620155,0.5267125533620155,0.5267819207416184,0.5313258820255,0.5365639065669158,1.0,1.0037116995285664,0.999741761083213,0.9796266905012696,1.0077263651466324,0.9829602937710236
758,0.6114885165269509,0.5829729107863258,0.6051857792514044,0.6051857792514044,0.6043255187412566,0.6093111220778974,0.6118886892660551,0.6114679200004941,0.6137343555464835,0.6129753023652522,0.5753240689516504,0.5742477885127716,0.5722173856112492,0.5734191347932784,0.5693311015318352,0.5343959980631438,0.5358850082466063,0.5351436133660787,0.5318933779991966,0.5347622778268546,0.5626983019970067,0.5566163829502823,0.5600486948966218,0.5552751637177623,0.5589954116379434,0.5643726177632667,0.5669712573982754,0.565566267464364,0.5671136963123647,0.5682404337111724,0.5266341428032254,0.5266341428032254,0.5267153834671549,0.5312879499289099,0.5365211172055477,1.0,1.0037176038553353,0.9997300211868256,0.9795927030258113,1.0077182664402795,0.9828870578297386
