Pixel,card01_MeanSmoothedNormalizedIntensity,card02_MeanSmoothedNormalizedIntensity,card03_MeanSmoothedNormalizedIntensity,card04_MeanSmoothedNormalizedIntensity,card06_MeanSmoothedNormalizedIntensity,card07_MeanSmoothedNormalizedIntensity,card08_MeanSmoothedNormalizedIntensity
972,0.7357127461137223,0.7528271319261035,0.7336928761358442,0.7291776802615739,0.7342238886379925,0.7357122687618002,0.7202777647901445
973,0.7354598355845716,0.7525859646894998,0.7335110191286052,0.7289407150115872,0.7340604869638975,0.7354941793609951,0.7200510458144433
974,0.7352027441762075,0.7523494164396524,0.7333392389503586,0.7287059726344619,0.7338939774132883,0.7352658778168932,0.719823755720551
975,0.7349347752355105,0.7521081458786562,0.733178104605841,0.7284736259881023,0.7336976981691045,0.735041823558914,0.7195993904870466
976,0.7346704322098595,0.7518686168811366,0.7329873889105379,0.7282497711807885,0.7334858915375257,0.7348209424147903,0.7193755101332395
977,0.7344122927866736,0.7516339543454239,0.7327975734647102,0.7280321325279407,0.7332803793365995,0.7345981003020259,0.7191356997811242
978,0.7341561412943423,0.7513869452647538,0.7326051008260062,0.7278186054506559,0.733075099430996,0.7343582106353237,0.7188949779508418
979,0.7339033106206155,0.7511334366732255,0.7324191008530447,0.7276021845100606,0.7328653128088964,0.7341185915437844,0.7186590467468753
980,0.7336634542526372,0.750919778247372,0.732239355418441,0.7274047836193013,0.7326681203179033,0.7339088725823217,0.718449206967237
981,0.7334384523362122,0.7507194246171418,0.7320643326486288,0.7272236033604218,0.7324947232601752,0.7337096873816884,0.7182358630932779
982,0.7332317916963211,0.7505288931854265,0.7318994369786882,0.7270701524879726,0.7323152960076175,0.7335220652286366,0.7180568962534033
983,0.733046412043507,0.7503371547132851,0.7317451967964825,0.7269176401258397,0.7321259329679037,0.733326296436369,0.7178734419607904
984,0.7328654577568393,0.7501452958574315,0.7316043618489987,0.7267717039448817,0.7319415761927975,0.7331344435302152,0.7176740343190742
985,0.732679639297771,0.749947534630444,0.7314638500932775,0.7266159898015964,0.7317791527348713,0.7329671876252124,0.7174767568874147
986,0.7324965895758568,0.7497546073654889,0.7313281683231441,0.7264636661390589,0.7316168486521406,0.7327933394529421,0.7172874570601064
987,0.7323095598330926,0.749568801326729,0.7311856476530434,0.7263145558793868,0.7314439640912692,0.7326136243970954,0.717111862201703
988,0.7321275702058383,0.7493691634857151,0.7310444689179151,0.7261612476078314,0.7312894474460168,0.7324456087126063,0.7169302370692144
989,0.7319409231279226,0.7491680780887978,0.7308943795980066,0.7260146283191549,0.7311294491263136,0.732250685567244,0.7167382303703239
990,0.7317512422642518,0.7489769030239535,0.7307436266419567,0.7258730910764972,0.7309641182578704,0.7320722239067566,0.7165440541915572
991,0.7315610133784303,0.7487901857472685,0.7305734403695079,0.7257213989887891,0.7307972006267204,0.7318958814327704,0.7163581812265019
992,0.7313642287402855,0.7485907477461657,0.7303876374955284,0.7255793259631674,0.730631365551621,0.7317139574727338,0.7161758643000893
993,0.7311632036559541,0.748385991081603,0.7302094783475805,0.7254167913163705,0.7304544338163292,0.7315293858499443,0.7159949541448443
994,0.7309692886204411,0.7481905665136018,0.7300233611003096,0.7252310856635032,0.7302868718435234,0.7313392528906353,0.7158223290609441
995,0.7307762786491827,0.7479874703681286,0.7298372388683199,0.7250244572870134,0.7301015610604521,0.7311424017768081,0.7156477839080084
996,0.730584621647373,0.74778306935679,0.7296567635386021,0.7248246359192266,0.729917358791766,0.7309468273619953,0.7154731741227114
997,0.7303891921090593,0.7475875714216818,0.7294764140574268,0.7246325610144094,0.7297311207651818,0.730752729838066,0.7153071809633896
998,0.730195564067877,0.7473976304772642,0.7292986064795901,0.7244332517658674,0.7295531933366239,0.7305720160690993,0.7151399858833539
999,0.7300177053326705,0.7472154067427929,0.729121137117164,0.7242347952872964,0.7293680048509423,0.7303897458384018,0.7149718333914945
1000,0.7298419067297759,0.7470334137566732,0.7289441896660441,0.7240475264456322,0.7291870683608407,0.7302143237706582,0.7148009495301885
1001,0.7296639622365612,0.7468665482758533,0.7287679478221261,0.7238633544222741,0.7290068983288644,0.7300358033921336,0.7146411486386807
1002,0.729498724729441,0.7467063348763576,0.728598457091328,0.7237060418808376,0.7288385012534572,0.7298705582005427,0.7144976413565884
1003,0.7293378617332718,0.7465572281262091,0.7284529915840998,0.7235658548407286,0.7286764882945871,0.7297124467149133,0.714357557226222
1004,0.7291678999744886,0.7464221661994592,0.7283081390282211,0.7234430135618121,0.7285267827891134,0.7295748745600358,0.7142209941050836
1005,0.7289978691883897,0.7462975230449579,0.728168856612038,0.7233293617580803,0.7283843844902771,0.7294456340002213,0.714083190671107
1006,0.7288361951295953,0.7461874296254337,0.7280381945078823,0.7232049150787752,0.7282582247989449,0.729334650213055,0.7139463820781057
1007,0.7286846181902267,0.7460903168871614,0.7279216290771604,0.7230779621992628,0.7281400806582788,0.72921283934433,0.7137993859504462
1008,0.7285451890338567,0.7459815558752244,0.7278039665174001,0.7229617558078558,0.7280280091517938,0.7291113584787465,0.7136550122274286
1009,0.7283898968372678,0.7458595610803407,0.7276643438335183,0.7228375848434394,0.7278923965341859,0.7289977661884112,0.7135157893006518
1010,0.7282365127356447,0.7457423541818722,0.727522198821408,0.7226958010867293,0.7277579720521541,0.7288757997266284,0.7133697268816939
1011,0.7280923571178096,0.7455858143817917,0.7273789299799172,0.7225454505598345,0.7276300811640523,0.7287433784262598,0.7132276746549737
1012,0.7279398716409474,0.7454330700434353,0.7272347532611738,0.7223954554888399,0.7274592631875972,0.7286098553522752,0.7130766353706937
1013,0.7277835389925102,0.7452723567363726,0.7270787612857823,0.7222437603239271,0.727289119959707,0.7284496299282915,0.7129257434898747
1014,0.727624961932032,0.7451065035623644,0.7269341792191002,0.722104416663422,0.7271210456901875,0.7282836608368696,0.7127788136838202
1015,0.727463332045331,0.7449352736431353,0.7267894805132075,0.721959659893122,0.7269536776340172,0.7281293107277682,0.7126271605492087
1016,0.7273033976642952,0.7447823491113887,0.7266293162898169,0.7218207114470364,0.7268043189320148,0.7279643633805699,0.712505413471652
1017,0.7271431222364736,0.7446207561974731,0.7264691780019141,0.7216625570533532,0.726657767455143,0.7277954180270858,0.712371411562579
1018,0.726989073898275,0.7444695213657156,0.7263259424283672,0.7215068099274313,0.726500776136162,0.7276540628546022,0.7122336020735504
1019,0.7268236034552744,0.7443238449863517,0.7261831949084522,0.7213435567953441,0.7263278747851141,0.7275067274368955,0.7120890685057794
1020,0.7266596030825752,0.7441797049340476,0.7260465493432766,0.7211685848013596,0.7261565607639844,0.7273407516936916,0.7119349783240368
1021,0.7265082338165333,0.7440448512356153,0.7259101406090213,0.721010459386147,0.7259832890883395,0.7271978049246349,0.7117882164002522
1022,0.7263447356001836,0.7438898044780092,0.7257694311275387,0.7208505310507405,0.7258006065204679,0.7270363700613919,0.7116373856685454
1023,0.7261925749161702,0.7437235353063352,0.7256065645407965,0.7206875760442563,0.7256142537644779,0.7268861468633274,0.7114690126992798
1024,0.7260304328825218,0.7435599813989269,0.7254287744051756,0.7205227466555988,0.7254292542988455,0.7267307716236326,0.71130022135111
1025,0.7258374334349549,0.7434007013076178,0.7252471609257649,0.7203386456287502,0.7252409200499341,0.7265738621162611,0.7111254471970894
1026,0.7256393221413077,0.743235592941973,0.725057949396856,0.7201343715954929,0.7250441496247488,0.7264024527210198,0.7109499472876059
1027,0.7254509977007,0.7430622027051721,0.7248680568382244,0.7199464290065372,0.7248539153724655,0.726233627199283,0.7107902653099034
1028,0.7252755713676142,0.742892792199232,0.7246916886669288,0.7197513702669021,0.7246745254741964,0.7260702785504576,0.7106298891050388
1029,0.7251273606699842,0.7427378543418828,0.7245152485134652,0.7195723663884378,0.7244886456715198,0.7258988304778856,0.7104760733862018
1030,0.7249635823367696,0.7425822316805213,0.7243398850214742,0.7194066830840444,0.7243082544192643,0.7257235732937741,0.7103202294436193
1031,0.7248363663393709,0.7424408358527714,0.724179709952273,0.7192548590378556,0.7241320717700616,0.7255714344725859,0.7101794472224539
1032,0.7247122431063202,0.7423139553275953,0.7240248805139441,0.7190983184033657,0.7239806193819825,0.7254302694961536,0.7100403147374186
1033,0.724594544574581,0.7421968829674086,0.7239048335751415,0.7189601379728033,0.7238365898819046,0.725307342702414,0.7099016702740096
1034,0.7244960946690784,0.742086125805605,0.7238002432763564,0.71883464544314,0.7237039523102892,0.7251862872817013,0.7097713768756098
1035,0.7244134161227086,0.741984634784646,0.7237062700592467,0.7187138736461147,0.7235735225913553,0.7250765486402301,0.7096548265862994
1036,0.7243385689197401,0.7419053178757149,0.7236169061185905,0.7186004392873777,0.723445556732709,0.724958765037028,0.7095576250999076
1037,0.724246354394014,0.7418264968510052,0.7235243067808523,0.7184931631382773,0.7233191619761639,0.7248416461058991,0.7094596667513814
1038,0.7241743770283804,0.7417426499572832,0.7234506837921006,0.7183944991693672,0.723193457227089,0.7247235141856628,0.7093576586387245
1039,0.7241098224979047,0.7416709070835804,0.7233811191974782,0.718307142255889,0.7230751020787035,0.7246152605937655,0.7092621501706218
1040,0.724022188662377,0.7416087364333931,0.7232906340215399,0.7182143991904628,0.722960090913971,0.724500823074673,0.7091637722655666
1041,0.7239488320593368,0.7415472815376905,0.7231992558200447,0.7181194439808796,0.7228425764014991,0.7243866438770931,0.7090639275815898
1042,0.7238632115244894,0.7414742846505972,0.7230981776348288,0.7180117220819583,0.7227249387321634,0.7242567709003024,0.7089435070407979
1043,0.7237657140351715,0.7413942543784172,0.7229870248563162,0.7179028383220807,0.7225889509380956,0.7241288798753764,0.7088167146564579
1044,0.7236598611320513,0.7413122304534254,0.7228735451470701,0.7177902497831117,0.722454191695548,0.7240020973290263,0.708689704751248
1045,0.7235578752257785,0.7412316070830011,0.72275555671617,0.7176671036789767,0.7223074442472399,0.7238694458949894,0.7085520498450418
1046,0.72346471001427,0.7411450611869073,0.7226428962703555,0.7175203868304798,0.722168624080342,0.7237445304997653,0.7084283839420051
1047,0.7233565350527588,0.7410532322166501,0.7225135342669036,0.7173709642532117,0.7220234664054438,0.7236218637472559,0.7083168800376705
1048,0.7232346452818792,0.7409444138273384,0.7223823560360163,0.7172135930640543,0.7218688345358288,0.7234715021230637,0.7082010962077078
1049,0.7231086239811237,0.7408258156298224,0.7222519130877721,0.7170607652642687,0.7217030716802604,0.7233174195556622,0.7080870755507845
1050,0.7229818795915263,0.7407212326479532,0.7221117045321485,0.7169032048591322,0.7215319781950129,0.7231546296224657,0.7079738737333294
1051,0.7228397635772221,0.7405992228297573,0.7219864335579891,0.716762455260386,0.7213628881927951,0.723001043594476,0.7078566701519023
1052,0.7227110893302748,0.740481037638018,0.721884765296253,0.7166143613973516,0.7211935564005839,0.7228534769734815,0.7077414391570294
1053,0.7225847160952243,0.7403720970419171,0.7217651723153146,0.7164787010334679,0.7210361627014237,0.722698088029788,0.7076331444742588
1054,0.722456348479823,0.7402489861164729,0.7216531912155801,0.7163545175001313,0.7208833309327635,0.7225513780335113,0.7075269539017801
1055,0.7222947846113705,0.7401263927597473,0.7215388634364043,0.7162438032385902,0.720715995761759,0.7223960692474529,0.7074206024613343
1056,0.722136310503165,0.7399973669191976,0.7214347906511691,0.7161342084545882,0.7205604182726321,0.7222526131543445,0.7073191484590712
1057,0.7220170890419132,0.7398680537854362,0.7213230143740705,0.7160132947975547,0.7204086851587973,0.722105208270986,0.7072179917170706
1058,0.7218922163578523,0.7397391400155772,0.7212153734071467,0.7159012345281995,0.7202632549509465,0.7219501802113438,0.7071221905414822
1059,0.7217684927716892,0.7396042302527073,0.7211048786428902,0.7157777527626024,0.7201189600880883,0.7217948845976937,0.7070474062218425
1060,0.7216348435724552,0.7394687966177728,0.7209902497283298,0.7156422619540689,0.7199693321561573,0.7216379100466481,0.706959392841894
1061,0.7214935979656215,0.7393240582204228,0.7208725405205032,0.7155043229908162,0.7198201072225141,0.7214805177530254,0.7068281050919354
1062,0.721345563681849,0.7391753986804652,0.7207391284712736,0.7153563664203151,0.7196654008575252,0.7213217164863316,0.7066864317048545
1063,0.7211793310936109,0.7390226324289992,0.7205943860140135,0.7152127062066507,0.7195062151243518,0.7211628441260303,0.7065412038229005
1064,0.7210074730371396,0.7388730653107198,0.7204177156925329,0.7150729386408249,0.7193339869058548,0.7209978468857106,0.7063795305354745
1065,0.7208344191782784,0.7387171675971198,0.7202371480618064,0.7149291996213238,0.7191601487886989,0.7208191442486956,0.7062144822823629
1066,0.7206439099047806,0.7385520393665652,0.7200563089928218,0.7147723076912622,0.7189951859245404,0.720648291428662,0.706066250537725
1067,0.7204470643506562,0.7383760750504769,0.7198695188261997,0.7146066991700937,0.7188238566447781,0.7204814774981858,0.705900045642681
1068,0.7202532021653827,0.7382118792575266,0.7196799232991624,0.714444389980093,0.718644490137091,0.7203056947038323,0.7057302560229767
1069,0.7200935361239756,0.7380448024369392,0.7194909150049955,0.7142869070496616,0.7184821745187634,0.7201284482859611,0.7055475813978918
1070,0.7199354034733263,0.7378751107721722,0.7193098095510063,0.7141273164657861,0.7183266985538536,0.71995399957434,0.7053754701896471
1071,0.7197737505516347,0.7377007815135834,0.7191110150051541,0.7139740987695665,0.7181684911299561,0.7197707122764534,0.7052207335506224
1072,0.7195933587153053,0.737524144015991,0.7189099038716755,0.713817309814034,0.7180077518355132,0.7195881557286736,0.7050421014710799
1073,0.7194402372206103,0.7373496030376502,0.7187118503157109,0.7136607715266774,0.7178361259656068,0.7194034901764692,0.7048796712526982
1074,0.7192911823037269,0.7371850574189392,0.7185307569624004,0.7135223555667857,0.7176854562013876,0.7192096324560595,0.7047273503438064
1075,0.719143039186492,0.7370116420107293,0.7183438972696683,0.7133806764986689,0.7175424608418932,0.7190134555315231,0.7045645958133999
1076,0.7189859631625373,0.7368557669498548,0.718152612123216,0.713237129728315,0.7174009267750018,0.7188127522552523,0.7043968870766129
1077,0.7188244220090463,0.7367062780669652,0.7179672947469531,0.7130942017589036,0.7172573778293208,0.718616891222964,0.7042560636781394
1078,0.7186603152209153,0.7365527596601659,0.7177909843720058,0.712943173837508,0.717116207199749,0.7184256461544958,0.7041029096434717
1079,0.7184894629273708,0.7363894327022502,0.717596325349654,0.7127889153609747,0.7169739691596695,0.7182492588117211,0.7039502906051788
1080,0.7183125797019723,0.7362219428055694,0.7173907679091087,0.7126328182792012,0.7168211679484526,0.7180693172340878,0.7037890609650904
1081,0.7181173151201595,0.7360419528698615,0.7171854097592122,0.7124691726671274,0.7166502354004881,0.7178670767498556,0.7036205261785943
1082,0.7179118197223262,0.7358531150963297,0.7169676845783559,0.7122959800128876,0.7164596706710151,0.7176537990710842,0.7034473550101931
1083,0.7176925527421678,0.7356449819160127,0.7167458190039505,0.7121208635668843,0.7162515329061154,0.7174375216000549,0.7032589335273142
1084,0.7174757219272881,0.7354410395742981,0.7165219603649373,0.7119389631177102,0.7160417796854247,0.7172171775838929,0.7030490282121198
1085,0.717254674553688,0.7352206429108386,0.7162835034508179,0.7117375630930288,0.7158257508865052,0.7169917098931671,0.7028336590950492
1086,0.7170229698653223,0.735002238671258,0.7160201171203994,0.711534699325284,0.7156088165995393,0.7167588112756323,0.7026131121640137
1087,0.7167875242915172,0.734770398897382,0.7157469990523035,0.7113340109145538,0.7154027436704589,0.7165254429677526,0.7023709511974576
1088,0.7165623931053707,0.7345317981402127,0.7154794174565821,0.7111341822705419,0.7151759130091943,0.7162905988986453,0.7021172060741885
1089,0.7163566080266,0.7343103468627387,0.7152151409724714,0.7109316094473691,0.7149779496246033,0.7160593792358513,0.7018799009490573
1090,0.716145818073853,0.7341021033735402,0.7149664210545744,0.7107350017706981,0.7147876894424118,0.7158527877587814,0.7016428332888764
1091,0.7159316090908332,0.733902653935622,0.7147294029310352,0.7105410105066837,0.7145978002277301,0.7156593949734715,0.7014102036289454
1092,0.7157227320496053,0.7336960205807326,0.7145045622231535,0.710351412024455,0.7144149915550845,0.7154670374830862,0.701150642284484
1093,0.7155388886534337,0.7334882911105747,0.7143012991230985,0.7101573987363192,0.7142399668286951,0.7152804561938203,0.7008897695032651
1094,0.7153464691806821,0.7332863146672459,0.7141017895604399,0.709982584498481,0.7140728786174398,0.7151010924688325,0.7006493917849166
1095,0.7151512723680019,0.7330793530498368,0.713907192799222,0.7098126206548175,0.7138987189817694,0.714915679404603,0.7004038951090982
1096,0.7149515339713969,0.7328839137449769,0.7137133401615883,0.7096334888044671,0.7137311035522625,0.714729487877712,0.7001610061713917
1097,0.7147520158800496,0.7326951857217816,0.7135127279527371,0.7094432920156539,0.713572636258986,0.7145496725849039,0.6999259926271678
1098,0.7145461640344617,0.7325051188818994,0.7132902668649489,0.7092547147292111,0.7134035190303536,0.7143703656825456,0.6996966951541908
1099,0.7143312226679408,0.7323050130615854,0.7130394743373397,0.7090500372857818,0.7132265169210948,0.7141690624681016,0.6994596925616607
1100,0.7141195267824635,0.7320996050850782,0.7127735849433604,0.7088518163583564,0.7130512628691623,0.7139699718831766,0.6992440523100079
1101,0.713905801868741,0.7318748455364302,0.7125026149240716,0.7086564467512553,0.7128766797197077,0.7137744308461489,0.6990374507392699
1102,0.7136988829785291,0.7316608475088615,0.7122379620188266,0.7084647995322486,0.7127120580282303,0.7135792027664174,0.6988010816178949
1103,0.7134910833442885,0.7314363525942549,0.7119672353130515,0.7082738317257162,0.7125338107734274,0.7133782553238546,0.698561226296703
1104,0.7132757474305855,0.7312159752383598,0.7116976800258021,0.7080732746594423,0.7123697618088277,0.7131470006606206,0.6983278763942679
1105,0.7130568406379412,0.7309835776892193,0.7114361591707129,0.7078787069921538,0.7122004954756324,0.712913878856693,0.6980925985157576
1106,0.7128299125059601,0.7307459284425398,0.7111757503243541,0.7076890577071346,0.7120373108264457,0.7126752831401004,0.6978554314405366
1107,0.7126105796330151,0.7305222822028034,0.7109256066713232,0.7075116098122536,0.7118764717350068,0.7124367335329438,0.697623850550886
1108,0.7123883296429303,0.7303000078009754,0.710686144713996,0.7073364331440634,0.7117133369429147,0.712200563741905,0.6973943904970025
1109,0.7121766563956042,0.7300838899234348,0.7104519383641389,0.7071638223095658,0.7115545576849491,0.7119738664877533,0.6971813422679789
1110,0.7119573820190956,0.7298810028803532,0.7102240796825161,0.7069965843176016,0.7114034803253598,0.7117591479113436,0.6969842315160004
1111,0.7117500938504734,0.7296759829380741,0.7099946469511905,0.7068287596222909,0.7112508860148838,0.7115347753823036,0.6967884518588195
1112,0.7115500121452465,0.729477307479635,0.7097691053358626,0.7066791726358289,0.7110869315567852,0.7113257169347239,0.6966000629190832
1113,0.7113163626832667,0.7292846170841679,0.7095404918866345,0.7065351450825093,0.7109228736243045,0.7111332183721031,0.6964280538218653
1114,0.7110812228507946,0.729100734082527,0.7093224486938324,0.7063839091846279,0.7107650734031672,0.7109472267848079,0.6962488658129181
1115,0.7108445658483483,0.7289117777990013,0.7091053056914277,0.7062442125931174,0.7106050529232679,0.7107718199185777,0.6960827166642238
1116,0.7106198138159171,0.728731142437889,0.708900267920685,0.7061051625670487,0.7104628793607434,0.7106035576458885,0.6959196526315334
1117,0.7104058300088255,0.7285753924024829,0.7086981661783514,0.7059740066856028,0.7103224166757147,0.7104471860893461,0.695762515752167
1118,0.7101872623921472,0.7284207266465,0.7084992332841127,0.7058455652798588,0.7101774984364193,0.7102847254851106,0.6955992661087709
1119,0.7099677931413191,0.7282641750618384,0.7082965655431099,0.705724090317071,0.7100190090526551,0.7101218792714238,0.6954271881271122
1120,0.7097518728977267,0.728097241714232,0.7080912955019445,0.705600667137528,0.7098568302605283,0.70995404920323,0.6952497993593587
1121,0.7095332264000127,0.7279248342420432,0.7078762090592332,0.7054719886759468,0.7096913597255119,0.7097859856149478,0.6950719345999092
1122,0.709329036817395,0.7277503398647303,0.7076784890445411,0.7053433583262759,0.7095184067806632,0.7096009974581299,0.6948915288858881
1123,0.7091312722923532,0.7275603876950143,0.7074697960643095,0.7052097655320627,0.7093398971701828,0.7094329840143961,0.694722444097551
1124,0.7089415313713907,0.7273881201834652,0.7072845771845551,0.705092331474237,0.7091611085169564,0.709267564803506,0.694559181387896
1125,0.7087512955923472,0.7272194712058472,0.7070960324638975,0.7049770850794728,0.708982405787823,0.7091101029037212,0.6943937968161279
1126,0.7085724179910681,0.7270518571860785,0.7068880079598627,0.7048322859622006,0.7088191936522343,0.7089509674611315,0.6942253032813186
1127,0.7083963852162827,0.7268865099155472,0.7066928516602251,0.7046800914801388,0.7086653272861694,0.708786031235266,0.6940574331224597
1128,0.7082255519814934,0.7267113860283736,0.7065016105744808,0.7045401429739797,0.7085167288257209,0.7086259730421722,0.6939079041119774
1129,0.7080591047107415,0.7265398346087787,0.7063154789498484,0.7044180943508256,0.7083730549603768,0.7084848640056212,0.6937604513812388
1130,0.7079038384636182,0.7263824281964558,0.7061320961487474,0.7042970378101086,0.7082308704462928,0.7083466730509824,0.6936088945165423
1131,0.7077394147145124,0.7262040591138751,0.7059388052429287,0.7041649313762823,0.7080839529121425,0.7081920865081163,0.6934358022916938
1132,0.7075596116427351,0.7260183297679143,0.7057547021346042,0.7040309836942568,0.7079193475291621,0.7080351082677672,0.6932604087888748
1133,0.7073794275701981,0.7258301428378116,0.7055586639885875,0.7038696601730763,0.7077669150167274,0.7078819788626076,0.6930630742799728
1134,0.7071942863627723,0.7256425561314831,0.7053559305060739,0.7037007656078265,0.7076225819409674,0.7077359937458267,0.6928669131271279
1135,0.7069938193140685,0.7254554842182688,0.7051398763504959,0.7035322122076353,0.7074730016363077,0.7075893715477457,0.6926909814579425
1136,0.7068028785081697,0.7252741179667734,0.7049306234047178,0.7033799026379307,0.7072971207265799,0.7074388256306985,0.6925187493861407
1137,0.7066133865605894,0.7250987205221909,0.7047184851905968,0.7032293042586918,0.7071178962182851,0.7072966221817956,0.6923390098920796
1138,0.7064229941756638,0.7249166663681675,0.7045056623080774,0.7030629652496023,0.7069354478318209,0.70715086331768,0.6921449238578128
1139,0.7062294431370084,0.7247284644254336,0.704296874455634,0.7029014789610629,0.7067522507011348,0.7070116447078079,0.6919559988541295
1140,0.7060481832874526,0.7245489635192375,0.7040988168497669,0.7027260842593885,0.7065684962322532,0.7068856719569382,0.6917751133424795
1141,0.7058693539268581,0.7243646849741472,0.7039033391886178,0.702558916704329,0.7063901732836367,0.706755535952927,0.6916080365175186
1142,0.7056910484532124,0.7241668486504093,0.7037283256820112,0.7023856516097763,0.7062102347291537,0.7066317649178122,0.691443883594591
1143,0.7055201359032088,0.7239816784496453,0.7035495542394798,0.7022064884781767,0.706028881151737,0.7065133951507673,0.6912728542775582
1144,0.7053443556013812,0.7237989866735316,0.7033745999907851,0.7020329980998141,0.7058597591802146,0.7064043587076998,0.6911121965180527
1145,0.7051725918579814,0.7236060217109452,0.7032038997190242,0.7018633442845285,0.7056978102176547,0.7063015876998066,0.6909334432970445
1146,0.7050072950749762,0.7234277417976702,0.7030264902372694,0.7017069091650555,0.7055235886179381,0.7061996065841816,0.6907632709503948
1147,0.70484312989123,0.7232646192168668,0.7028517384708569,0.7015440875921757,0.705357778442365,0.7060895510816467,0.69059599345878
1148,0.7046849447294354,0.723106398295522,0.7026887032491869,0.7013926334231412,0.7051868575670239,0.705982464011211,0.6904270486671746
1149,0.7045529097600396,0.7229461672248008,0.702526882938548,0.7012506836673789,0.705011014740899,0.7058725625386263,0.6902597559736622
1150,0.7044077071301903,0.7227860031231277,0.7023687359144757,0.7011223896818878,0.7048383884820449,0.7057735522114497,0.6900968179252367
1151,0.7042620361109628,0.7226369376174283,0.702215598500288,0.7009954154068136,0.7046915901486873,0.7056827929297741,0.6899804993039524
1152,0.704121477467929,0.7224846328152219,0.7020709477480016,0.7008699938329818,0.7045370191656646,0.7055993719982059,0.6898618574339677
1153,0.7039805263300598,0.7223336187403366,0.7019435773386817,0.7007411303701312,0.7043945666475618,0.7055081949116879,0.6897430047637464
1154,0.7038404001812161,0.722173992043759,0.7018116234651642,0.7005997217870925,0.7042509529172245,0.7054147847387587,0.6896241251105655
1155,0.7037001885020195,0.7220054743960271,0.7016788532758229,0.7004387521628184,0.7040989047193511,0.7053023273334811,0.6894807645803449
1156,0.7035446180535205,0.7218364439262984,0.7015300594847773,0.7002757039283803,0.7039392599687382,0.7051841323866203,0.6893319896325085
1157,0.7033987810619219,0.7216563678251345,0.7013776764769298,0.7001127383610638,0.703763206439799,0.7050490381163196,0.6891909329027599
1158,0.7032488597539135,0.7214669833039344,0.7012109282735683,0.6999487905051361,0.7035824673251843,0.7049135961192248,0.6890477358373853
1159,0.7030985644372142,0.721279323178879,0.7010444646471854,0.6997704109905464,0.7033960950303353,0.7047625116230413,0.6888986769338025
1160,0.702950095607643,0.7210990068042654,0.7008832404595065,0.6995933955210176,0.7032162227878862,0.7046178723453436,0.6887487166546131
1161,0.7028054894200989,0.7209101020786655,0.7007241938231766,0.6994078178233682,0.70303628018283,0.7044629739401074,0.6885981156427466
1162,0.7026586177874752,0.7207304622393135,0.7005708644314067,0.6992284025056368,0.7028393704463737,0.7043046815847391,0.6884432744366767
1163,0.7025077222574824,0.7205563089320037,0.7004142770438657,0.6990504350451331,0.7026599027380709,0.7041387898228522,0.6882980463980748
1164,0.7023614566371768,0.7203835873543264,0.7002757077291001,0.6988764681433582,0.702470622191467,0.7040034945103651,0.6881651345156654
1165,0.7022114471334339,0.7202293382565719,0.7001376320770014,0.6986992772568449,0.7022791030828355,0.7038730907736465,0.688043932753161
1166,0.7020676604967092,0.7200916988413979,0.7000030744968031,0.6985276745225029,0.7020954379950557,0.70373934954487,0.6878897863717051
1167,0.7019260752811357,0.7199485059094807,0.6998753947322716,0.6983555242666737,0.7019182456079651,0.7036110242899548,0.6877143103496297
1168,0.701789009162838,0.7198167790024632,0.6997509777639975,0.6981958083294497,0.7017420154671299,0.7034928013787498,0.687550755337077
1169,0.7016586659859291,0.7196845711631579,0.699613419036904,0.6980468854376577,0.701564503921263,0.7033509903150345,0.6874131217921972
1170,0.7015406583004786,0.71954604386098,0.6994929512277354,0.6979012262660748,0.7013906320482899,0.7032135108381634,0.6872681192979064
1171,0.7014253636661716,0.7194053116244774,0.6993649180688051,0.6977529675339864,0.70121595183551,0.70309336179524,0.6871638029418513
1172,0.701309968756657,0.7192495213717027,0.6992440713563011,0.6975908952601383,0.7010462753676026,0.7029542695849292,0.6870479964222689
1173,0.7012060636386866,0.7191018791153521,0.6991202437865844,0.6974388454877148,0.7008779944075013,0.7028144073363203,0.6869302546593283
1174,0.7010960820877612,0.7189599448935873,0.6989995923908713,0.6972774599482143,0.7007171016687141,0.7026587746284859,0.6868196332485768
1175,0.7009840319900149,0.7188083993162906,0.6988824147786732,0.6971098953291909,0.7005589776591356,0.7024969461378285,0.6867094084383114
1176,0.7008835542688271,0.7186567237616783,0.6987709918771324,0.696946535309773,0.7004048322672178,0.7023407312313397,0.6865896393084823
1177,0.7007864158953152,0.7185017131862452,0.6986639895741845,0.6967852909700243,0.7002602408726519,0.7021876963934462,0.6864699583645142
1178,0.7006880791514083,0.718348174588179,0.6985548029777775,0.6966189463907675,0.7001004114170789,0.7020295974297787,0.6863290788762029
1179,0.7005789487997663,0.7181963359100584,0.6984525461357214,0.6964509804441662,0.6999310527066513,0.7018759858542069,0.6861873816949197
1180,0.7004630320714568,0.7180471952198675,0.6983454946187637,0.6962811864036733,0.6997736206417077,0.7017201359279461,0.6860281220037701
1181,0.700349001238071,0.7178995508462269,0.6982507109798087,0.6961156782154213,0.6996071304270634,0.7015643074476234,0.6858684812721518
1182,0.7002167193901243,0.717758913718659,0.6981505036792073,0.6959408905668034,0.699440843578274,0.7014068295320166,0.6857054756769271
1183,0.7000854135326013,0.7176157700293799,0.6980518498894723,0.6957735822895745,0.6992639644312705,0.7012460789973662,0.6855468218589371
