Pixel,card01_MeanReferenceCorrectedRatio,card02_MeanReferenceCorrectedRatio,card03_MeanReferenceCorrectedRatio,card04_MeanReferenceCorrectedRatio,card06_MeanReferenceCorrectedRatio,card07_MeanReferenceCorrectedRatio,card08_MeanReferenceCorrectedRatio
676,0.6076854931107427,0.6169723213599122,0.5778770125348699,0.5385223478139617,0.5637751834863585,0.5709389881736742,0.5355887504163692
677,0.6076364730308417,0.6169225883279263,0.5778346266768535,0.5384934305278088,0.563716982838126,0.5709087626812633,0.5355489759893539
678,0.6075808925204393,0.616870927839099,0.5777895847602202,0.5384602246919454,0.5636517873474572,0.5708669627004263,0.53549700814326
679,0.6075249899668831,0.6168133656951211,0.5777316952943063,0.5384195144639541,0.5635873614577483,0.570817110320905,0.5354405461665059
680,0.607480791816501,0.6167388862066668,0.5776776224029179,0.538380783822692,0.5635231147909415,0.5707686023028307,0.5353825125574185
681,0.6074110782321485,0.6166452800724879,0.5776093743018574,0.5383272693785752,0.5634467915682873,0.5707054634571309,0.5352994398071116
682,0.6073436799359498,0.6165540753353235,0.5775472329185203,0.5382757251478847,0.5633748910404053,0.5706493576781888,0.5352214618463033
683,0.6072920133703086,0.6164732775344979,0.5774976933160292,0.538239665969423,0.5633148853110989,0.5705980338023979,0.5351507993639057
684,0.6072399505120614,0.6164070896468953,0.5774461541665891,0.5381985637519946,0.5632590775114353,0.5705455740014143,0.5350746933623926
685,0.6071867504653483,0.6163656518713388,0.5774148751302202,0.5381563844857529,0.563202246348726,0.5705022350401304,0.5350084195839955
686,0.6071393351164625,0.6163294175107017,0.5773943225731883,0.5381165518724373,0.563146604243207,0.5704577755783278,0.5349488072348765
687,0.6070883111795432,0.6162916541929507,0.5773689823095633,0.5380862517343928,0.5630953045520697,0.5704214102432884,0.5349004123353351
688,0.6070335662650657,0.6162532765324725,0.5773362250480362,0.5380541508716798,0.5630389327095191,0.5703778502303132,0.5348472951672295
689,0.6069703704083043,0.6162103239322676,0.5773088910278779,0.5380287836933972,0.5629902021154167,0.5703350476700282,0.5347930930258281
690,0.6069024695041525,0.6161682078519546,0.5772763458571278,0.5380044396687594,0.5629318756794202,0.5702800184864566,0.5347331461899075
691,0.6068336158121198,0.6161049152554775,0.577239278729387,0.5379727651634129,0.5628677546997081,0.5702282401708902,0.5346717494100419
692,0.6067605219197318,0.6160508734764516,0.5771998798769629,0.537930582006748,0.56280061100944,0.5701742193606016,0.534609815861131
693,0.6066891591668538,0.6159806396378512,0.5771569186484597,0.537880941106881,0.5627349807079441,0.5701206692976016,0.5345432988863402
694,0.606617948093422,0.6159082510620983,0.5771007805843799,0.5378354369774581,0.5626667382116063,0.5700564535213053,0.5344808311001543
695,0.6065384681761876,0.6158375411074226,0.5770415321912148,0.5377872878126595,0.562607145514799,0.5699910018106213,0.5344068821115642
696,0.6064511238307307,0.6157688103034695,0.5769861354379084,0.537738201186449,0.5625494879044036,0.5699261334496742,0.5343288776403179
697,0.6063664611665656,0.6157092008100993,0.5769297534406903,0.537693133764753,0.5624896436729035,0.5698617879442466,0.5342517608596455
698,0.6062871916434748,0.615648870912585,0.576875328032374,0.5376527977790908,0.5624210629519484,0.5697971344967143,0.534185528592427
699,0.6062048273635756,0.6155881238107651,0.5768220408312608,0.5375988314223537,0.5623599668467729,0.5697402340991468,0.534125450881808
700,0.6061209122946313,0.6155305679255919,0.5767674750882176,0.5375462194028764,0.562306249112151,0.5696778003379219,0.5340517454132078
701,0.6060521394564401,0.6154871308585608,0.5767224667645698,0.5375013071618232,0.5622626113395535,0.569624788422068,0.5339935854570192
702,0.6059791456569503,0.6154386438606593,0.5766817186656717,0.5374574514812671,0.5622300509436352,0.5695719444927019,0.533940098013556
703,0.6059114370022395,0.6153846174795703,0.5766450766277684,0.5374112829738117,0.5621945708386226,0.5695192717889022,0.5338721029103172
704,0.6058361360385954,0.6153156989073157,0.5765887521353937,0.5373428408363324,0.562142902612042,0.5694524137233287,0.5338002746985314
705,0.6057594829635164,0.6152389370371928,0.5765261532975596,0.5372799828888739,0.5620952132480482,0.5693865761068035,0.5337282436531352
706,0.6057081584309225,0.6151691950030184,0.5764690190734141,0.537223873963826,0.5620622169555569,0.5693342259666263,0.5336531612839035
707,0.6056572315307258,0.6151076410308388,0.5764069409680124,0.5371694077143567,0.5620273240064204,0.5692858865989578,0.5335872200091905
708,0.6055990027169956,0.6150495198644048,0.5763495593171548,0.5371325557933504,0.5619755299316299,0.5692428794016657,0.5335099678286916
709,0.605526738781483,0.6149838562411432,0.5762796892290114,0.5370797123335003,0.5619076195406066,0.569197195335388,0.5334091208708147
710,0.6054492748255216,0.6149186682761736,0.5762018298792861,0.53701832704234,0.5618391564634241,0.5691485724736376,0.5333249954811812
711,0.605377719844829,0.6148468827078017,0.5761221904359882,0.5369547798105421,0.561756047930475,0.5690942517357149,0.5332269646958385
712,0.6053082139906512,0.6147863058565765,0.5760454966203052,0.5368859508508776,0.5616645037407544,0.5690366057563071,0.5331376594932656
713,0.6052166164488304,0.6147287377220664,0.5759679200582658,0.5368123684247094,0.5615802865961237,0.5689824620691712,0.5330407204738734
714,0.6051208079569438,0.6146791817887156,0.5758849965420109,0.5367459316383202,0.5615073890050784,0.5689293642981952,0.5329427692568094
715,0.6050113346439014,0.6146305802233548,0.5758007858938635,0.5366652186868338,0.5614305174599156,0.5688722635977931,0.5328453432755107
716,0.6048866580982288,0.6145657525927706,0.5757160388763347,0.5365970963528932,0.5613524627678578,0.5688167521648466,0.5327518694478941
717,0.6047505594422051,0.614492820006205,0.5756277010094397,0.5365260940033251,0.5612696910310813,0.5687539993387819,0.5326348848898339
718,0.6046150601128705,0.6144083118406515,0.5755302901992027,0.5364602588699731,0.5611838617469187,0.5686873836919798,0.5325134799062262
719,0.604479600260386,0.6143248784319673,0.575426337090296,0.5364021128582893,0.5610932678581227,0.5686186286693934,0.5323860497304687
720,0.6043497604875413,0.6142340816917734,0.5753218526600746,0.5363344307866693,0.5610156081444986,0.568551228955193,0.5322586656568077
721,0.6042417482237246,0.6141519115508561,0.5752278769973028,0.53626415037739,0.5609343452155506,0.5684810621864529,0.5321295541926757
722,0.604154725113409,0.6140731038745624,0.5751440424204157,0.536203837896011,0.5608584039384112,0.5684115719076642,0.5320121541262041
723,0.6040722872633096,0.6140091883788796,0.575070877974535,0.5361447812823149,0.5607986582202007,0.5683428937126171,0.5319046169035382
724,0.6039881650546662,0.6139658001236181,0.5750016218101223,0.536096836982005,0.5607450550017481,0.5682892694381383,0.5318013580381616
725,0.6039146364417435,0.6139250242020691,0.5749358471588838,0.5360617393431579,0.5607044512818847,0.5682451961233473,0.5317211009016868
726,0.6038405613025423,0.6138870303262121,0.5748854315936628,0.5360251962759791,0.5606612407681723,0.5682026103082034,0.5316574407272023
727,0.6037663955166811,0.6138491432341038,0.5748478547692086,0.5359778270962436,0.5606091437470866,0.5681542242107098,0.5315943632641623
728,0.6036841994697891,0.6138120578097174,0.574806446931696,0.5359314574326263,0.5605550678441548,0.568100539161513,0.5315278443966693
729,0.6035909953875181,0.6137679939211476,0.574752247666534,0.5358791021997977,0.5605003833036403,0.5680492801964263,0.5314624224364108
730,0.6035035181013783,0.6137223389528265,0.5747010481692023,0.5358325367802339,0.5604517565796545,0.5679936121521971,0.531391989718393
731,0.6034195839335761,0.6136717888932296,0.5746431041366401,0.5357693762996842,0.5603871390951065,0.5679380520310231,0.5313154868583936
732,0.6033275017009629,0.6136092038429417,0.5745693373797974,0.5357016404684518,0.5603083082387288,0.5678625783290278,0.5312300053579015
733,0.6032426933568077,0.6135307499191806,0.5744759612079118,0.5356342773692442,0.5602156178621858,0.5677693362738305,0.531143524375051
734,0.6031548671950425,0.6134488887841891,0.574383666772895,0.535561162654732,0.5601206846893874,0.5676870672901732,0.5310544783316722
735,0.6030740795160849,0.613372112225426,0.5742880426397774,0.535495277406624,0.5600357431473112,0.5676080171374591,0.5309372019153488
736,0.6029649829314324,0.6132838118423082,0.5741855381509605,0.5354180751613749,0.559937547067314,0.5675235476807133,0.5308234995504241
737,0.6028796499125331,0.6131979611163573,0.574093356679706,0.5353476175060451,0.5598532931334249,0.5674369249438722,0.5307092865757665
738,0.6027971905435321,0.6131066754640929,0.573987920212574,0.5352769236689221,0.5597528642247356,0.5673483378455095,0.5306081419674582
739,0.602715328585196,0.6130237471458938,0.5739040303853776,0.5352054234616107,0.5596631446907818,0.5672654278064859,0.530514367389703
740,0.6026490856046026,0.6129366125973909,0.573822480239889,0.5351365006330298,0.5595800655542442,0.5671856060925421,0.5304199311310167
741,0.602575556411178,0.6128601328857615,0.5737502083498545,0.5350608835954626,0.5594921938334703,0.5671073984575606,0.5303073762420448
742,0.6024973381928102,0.6127833515449574,0.5736821042564363,0.5349890380517457,0.559407947089628,0.5670402759557346,0.5302227722685668
743,0.6024248246472494,0.6127096847469683,0.5736155464241546,0.5349176058438578,0.5593203731677427,0.5669765188265931,0.5301591502667709
744,0.6023519866789376,0.6126424384951843,0.5735503435861471,0.534858488938572,0.5592422031920428,0.5669055817297913,0.5301000774506845
745,0.602283081504773,0.6125747517349472,0.573490937839563,0.5348061163055144,0.5591820101532445,0.566835316843379,0.53005583873756
746,0.6022259425534249,0.6125210483656653,0.5734424232336307,0.5347704863255985,0.5591284357763264,0.5667771330306883,0.530015398296926
747,0.6021747625181426,0.6124812712744484,0.5733976944360735,0.5347527715156352,0.5590837354722424,0.5667311549436347,0.5299875030177255
748,0.6021430894150087,0.6124386260521193,0.5733542918988983,0.5347316638853593,0.5590454173464655,0.5666969621754244,0.5299548153209218
749,0.6021131995403765,0.612402478681134,0.5733239106675527,0.5347140013313847,0.5590146201080428,0.5666689760635998,0.5299273083238645
750,0.6020912523804411,0.6123670337099141,0.5732973136947631,0.5346891105339957,0.5589937046964824,0.5666566019745455,0.5298997477727687
751,0.6020825306391658,0.612328269563157,0.573264781151499,0.5346739770377862,0.5589748675620461,0.5666502058120485,0.529876904513031
752,0.6020541954531794,0.6122768953394738,0.5732208616717854,0.5346553273763577,0.5589551794596501,0.5666323659061927,0.5298449692652205
753,0.6020188414112655,0.6122175363744985,0.5731697745400478,0.5346254365338557,0.5589221748947218,0.5666062460964836,0.5298055104267678
754,0.6019993252802545,0.6121535055364681,0.5731208900554201,0.5345932952901109,0.5588868526972879,0.5665778257710951,0.5297641288284544
755,0.6019743547805543,0.6120933947363297,0.5730740219341468,0.5345590299662593,0.5588493422689413,0.5665456323589831,0.5297209557561505
756,0.6019362974220773,0.6120315382657788,0.5730320773802862,0.5345209961093691,0.5588130890622482,0.5665182549763937,0.5296725794248145
757,0.6018860212455672,0.6119543066890799,0.572968533941907,0.5344691896296728,0.5587701973909401,0.5664852826647545,0.5296193632116131
758,0.6018317009114684,0.6118754778512365,0.5729078958801571,0.534416055100376,0.5587267910399232,0.5664528545298886,0.5295585472416127
759,0.601773910745173,0.6117974429407652,0.5728541277919244,0.5343653166008019,0.5586853864907786,0.5664157733111491,0.5294915408423269
760,0.6017209672819928,0.6117334941390593,0.5728165168294101,0.5343198618968283,0.5586506453782846,0.5663809783654637,0.5294405679682328
761,0.6016760409664952,0.6116713990841571,0.5727946847541668,0.5342706105007617,0.558624579257305,0.5663568732165626,0.5294069405723778
762,0.6016351738904866,0.6116246094773522,0.5727761024263638,0.5342315640757742,0.5585999083054624,0.5663284465494657,0.5293735233161786
763,0.6015865343091472,0.6115814333376098,0.5727487142957752,0.534189970486159,0.5585783337063859,0.5662975114278161,0.5293281253782867
764,0.6015418951717224,0.6115412444917969,0.5727287242198946,0.5341600590251567,0.5585563598881252,0.5662658810874044,0.5292948430902984
765,0.6015080046837322,0.6115106791899627,0.5727060191310167,0.5341285759269854,0.5585340358523394,0.5662318270235716,0.5292639434331973
766,0.6014882499403609,0.6114840626260198,0.572689291536495,0.5341047880294045,0.5585122412260499,0.566198935847418,0.5292413924635568
767,0.6014770258433978,0.6114607002156889,0.5726884450890976,0.5340900551284194,0.5584892570379225,0.5661757156651605,0.529238254394963
768,0.6014816057406583,0.6114393637950573,0.5726823420269251,0.5340742148387336,0.5584697699760152,0.5661570029151168,0.5292372115909583
769,0.6015011357479668,0.6114167161626437,0.5726974092557934,0.5340617682751915,0.5584530992116614,0.5661420692583615,0.5292230373782646
770,0.6015158121349724,0.6114103242953235,0.5727047945759282,0.5340467869615558,0.5584409104774866,0.5661190035300676,0.5292175046865595
771,0.6015257986385547,0.6113997040669956,0.5726963849437368,0.5340489365633585,0.5584393807651691,0.566103530450213,0.5292206622074144
772,0.6015305359260688,0.6113926822255737,0.5726871916785624,0.5340488556620505,0.5584353556183643,0.5660874075361094,0.5292231338357987
773,0.6015175126972657,0.6113792796626678,0.5726632396496767,0.534047163556489,0.5584286294293762,0.5660672213855908,0.529222006257511
774,0.6015151142724139,0.6113468775334752,0.5726347862640978,0.5340299847503054,0.5584074200088678,0.56604902080603,0.5292104781548532
775,0.6014824063271044,0.6113022577092717,0.5726035695417352,0.5339964394435583,0.5583852915580441,0.5660268512519938,0.529182364194582
776,0.6014395058431713,0.6112332668489412,0.5725616945482319,0.5339494993323712,0.55834404529911,0.5659940405684253,0.5291368390936718
777,0.6013665666638534,0.6111343249391095,0.5724907204948588,0.5338862488994083,0.5582783339174793,0.5659422675035772,0.5290761238268967
778,0.6012737452113146,0.6110154521889544,0.5723921860917189,0.5338134778211278,0.5582061514854508,0.5658804576983552,0.528995714032547
779,0.6011696738632437,0.6108844332760383,0.5722747657551734,0.5337215875394022,0.5581234585806305,0.5657887320159444,0.5289015801052275
780,0.6010581806456802,0.6107507563144854,0.5721399325648264,0.5336157971580058,0.5580249340990862,0.5656747491283758,0.5287951082075276
781,0.6009363759503076,0.6106031502989924,0.5720024212563466,0.5334946248355588,0.5579178029224287,0.5655502203320116,0.528673244446005
782,0.6008100662722408,0.6104530195220896,0.5718661401231746,0.5333633410145162,0.557797616126593,0.5654279442371007,0.528556599528395
783,0.6006656201370862,0.6102988038444137,0.5717196053179424,0.5332275803128221,0.5576580344397906,0.5653014065133679,0.5284235131812927
784,0.6004887936666985,0.6101351686932645,0.5715629615874424,0.5330818368285806,0.557511985451862,0.5651417471999359,0.5282822468132421
785,0.6003024877917036,0.6099726568799091,0.5713998149205401,0.532937078952932,0.5573673707516664,0.5649877098817802,0.5281419676531414
786,0.600111912279625,0.6098010733197142,0.5712327744228359,0.5327863863920295,0.5572211051403163,0.5648350852966683,0.5279998272657049
787,0.5999105518363008,0.6096289563953897,0.5710557459701895,0.5326306939634214,0.5570812573639907,0.5646777776608666,0.527843744463812
788,0.5997030703420065,0.609443590132434,0.5708784196791937,0.5324635235263053,0.5569381379107229,0.5645193303280793,0.5276851136841927
789,0.5994897533771731,0.6092546220529286,0.5706971546955025,0.5322896328497372,0.5567918673685196,0.5643480101155826,0.5275161074059135
790,0.5992792070582895,0.6090661760722659,0.5705091954140646,0.5321127773230369,0.5566228171677763,0.5641727896228914,0.5273434552016429
791,0.5990838760131825,0.6088714755722261,0.5703297248457643,0.5319413751839096,0.5564483369128814,0.5639976632383228,0.5271701926666011
792,0.5988848507745097,0.6086762623863946,0.5701540866957249,0.531780910599999,0.5562776367198821,0.5638263859466083,0.5270021298045662
793,0.5986858722499289,0.6084826373093597,0.5699789108899742,0.5316196487729747,0.5561148709572719,0.5636606769250346,0.5268362601672326
794,0.5984837498225097,0.6082841408780859,0.5698028857661317,0.5314616494438378,0.555952138375564,0.5634894911160261,0.5266930579228462
795,0.5982846426680342,0.6080797782959236,0.5696293837623043,0.5313039351959646,0.5557793509486215,0.5633135328594081,0.526544231380573
796,0.5980906517808382,0.6078808241583921,0.5694604047377407,0.5311427307114857,0.5556027104605021,0.5631439850368272,0.5264020186901315
797,0.5978962631161434,0.6076791674506951,0.5692840544822122,0.5309728467649891,0.5554254911648038,0.5629592466066208,0.526266351557969
798,0.5976998372838707,0.607473152808816,0.5691042304259339,0.5308018054180133,0.5552479136357984,0.5627698783006351,0.5261262234784102
799,0.5974960694075699,0.6072708256872461,0.5689256019892805,0.5306281078552862,0.5550675938449754,0.5625810822445593,0.5259726216671402
800,0.5972811377270442,0.6070666056252348,0.5687361487468943,0.530454519522036,0.5548938313197194,0.5623930798947748,0.5258303681585048
801,0.5970518705453367,0.6068405365123589,0.5685493266256779,0.5302600129152213,0.5547075552933917,0.5621890254370119,0.5256827209204031
802,0.5968175110478237,0.60660488828194,0.568355052321593,0.5300562428362209,0.5545099817071842,0.5619812104868928,0.5255157607339014
803,0.5965788233994811,0.6063765352865512,0.5681525994652105,0.5298510472798121,0.5543126289520091,0.5617762596725876,0.5253442716459876
804,0.5963384265861089,0.6061541958384005,0.5679410064002225,0.5296518118069601,0.5541134664048031,0.561569375664801,0.5251712866251401
805,0.5960958458588175,0.6059218457041446,0.5677277263702275,0.5294491167234149,0.5539059768193507,0.5613662384082299,0.5250000611076194
806,0.5958495206124844,0.60568189737527,0.5675091243302041,0.5292481406803627,0.5536926816768913,0.5611582388464369,0.5247906712742905
807,0.5956064971437334,0.6054755433208105,0.5673116428081011,0.5290487159985231,0.5534920219379291,0.5609616520077386,0.5245965461633313
808,0.5953696627878987,0.605286045979201,0.567115225282141,0.5288565973716658,0.5532961985805329,0.5607723076252263,0.5244146546642436
809,0.5951449987572057,0.6050922448228657,0.5669281677976812,0.5286786350023028,0.55309759882363,0.5605865928701972,0.5242227246050826
810,0.5949215738079097,0.6049028746604209,0.5667338311117919,0.5285038857199851,0.5529047545040009,0.5603964661353171,0.5240654043833037
811,0.5946980262326191,0.6047157855985643,0.5665415051922565,0.5283314399597989,0.5527165713942962,0.5602061830986931,0.5239218900398758
812,0.5944855643372013,0.604522958671558,0.5663558980233971,0.5281773468447282,0.5525415787410661,0.5600342770320477,0.5237899316142856
813,0.5942841446321682,0.604338894574272,0.5661910072489691,0.5280327664327216,0.55237335354877,0.5598622987325684,0.5236571966511949
814,0.5940744548795094,0.6041512856062654,0.5660142408833383,0.5278806521942148,0.5521881455134896,0.5596951130619455,0.5235143448920189
815,0.5938609156393536,0.6039750149217309,0.5658318626085255,0.5277265195601205,0.5520103476147729,0.5595301489778934,0.5233713108660613
816,0.5936649793934624,0.6038063875055693,0.5656633715903643,0.5275746800954537,0.5518464626787235,0.5593704518505043,0.5232347649404144
817,0.5934724710579522,0.6036488021676052,0.5655141197914381,0.5274353740431414,0.5516902968309221,0.5592282722764953,0.5231224014141177
818,0.5932895147114321,0.6034964900484502,0.5653649059211489,0.5272978123532502,0.551539846553865,0.5590729831861251,0.523008683286507
819,0.5931274111845743,0.6033625148932111,0.5652376791161414,0.5271857244630623,0.5514012848065288,0.5589392730280712,0.5229093524774071
820,0.5929748279643501,0.6032263058521454,0.5651110641671405,0.5270732623052574,0.5512569602284108,0.5588091103503656,0.5228100499997568
821,0.5928215186962584,0.6030829922399421,0.5649804236912168,0.5269481009884337,0.5511142119644276,0.5586827312631804,0.5227084315801827
822,0.5926812764462482,0.6029332151815647,0.5648486610680548,0.5268291814118236,0.550967780957287,0.5585496273164338,0.5226011106562036
823,0.5925454749626432,0.6027825662463775,0.5647160599794898,0.5267081991023216,0.5508324714487214,0.5584124727697706,0.5224950348747319
824,0.5924140046210897,0.6026463294852584,0.5645913067972115,0.5265886088348438,0.5507057484281008,0.558281675618273,0.5224071059376421
825,0.5922653542392602,0.6024941780327064,0.5644659183604314,0.5264587643061123,0.5505753645987532,0.5581245249288391,0.5223019505746059
826,0.5921147928437345,0.6023367704531823,0.5643430999618813,0.526321401202978,0.550443362937808,0.5579759249881553,0.5221858289318938
827,0.5919609519994925,0.60218811333354,0.5642152308150054,0.5261750102760743,0.5503065139027024,0.5578245429589072,0.5220557456252037
828,0.5918046531411706,0.6020413792424918,0.5640793416298517,0.5260225273979782,0.5501713844669534,0.5576677674011923,0.521927347356473
829,0.5916534428366625,0.6018786015142947,0.5639485613559339,0.5258747206911539,0.550041403332075,0.5575081787292758,0.5217970423113677
830,0.591501017991383,0.6017239537768264,0.5638231753024243,0.5257411303129974,0.5499083470153747,0.5573592505510898,0.5216746037907372
831,0.5913348136116009,0.6015711167636617,0.5636932999869261,0.5256023733520333,0.5497751919006324,0.5572045885218445,0.5215504061723737
832,0.5911731730962659,0.6014362531645634,0.5635790365937449,0.5254780990233995,0.549656808540986,0.5570728701245564,0.5214400086937107
833,0.5910178518683624,0.6013079807623518,0.563468671515231,0.5253619741612814,0.5495482373807994,0.556948517641312,0.5213329020656454
834,0.5908585185975435,0.6011898892369799,0.5633563250901304,0.5252468096726155,0.5494388996703182,0.556803205035636,0.5212197027245346
835,0.590699305646319,0.6010626249394069,0.5632473111775141,0.5251278762389542,0.549325378367866,0.5566636366027093,0.5211071773526064
836,0.5905428529661784,0.6009080287558138,0.5631168316051992,0.5250103338425101,0.5492187391221514,0.5565259203669408,0.5209883243064926
837,0.5903805863406923,0.6007569417029271,0.5629750945469569,0.524891569936276,0.5490916960890125,0.5563813992490185,0.5208690157821791
838,0.5902186418795672,0.6006048627014897,0.5628373741042632,0.5247733019298064,0.5489660842442748,0.5562442761079189,0.5207455712839901
839,0.5900571602856938,0.600449466380118,0.562696857676813,0.5246439885298535,0.5488417971281906,0.5561006716378538,0.520616312204906
840,0.5899060645267555,0.6002979781080693,0.5625571162459184,0.5245236683746013,0.5487188422637483,0.5559582684765942,0.520494729250591
841,0.5897581282039643,0.6001507411284186,0.5624248245049805,0.5243969542314798,0.5485992338558273,0.5558244089849688,0.5203743802505338
842,0.5896178923546576,0.6000248861967983,0.5622890149757382,0.5242838877157495,0.5484834372945138,0.5556952801246833,0.52025548078271
843,0.589475353895754,0.5998934579267738,0.5621605524684826,0.5241804191838279,0.5483627628016805,0.5555720649362355,0.520143127111733
844,0.5893351120317244,0.5997741454269698,0.5620388046773441,0.5240947297160395,0.5482622672409572,0.555458162191836,0.5200365367912925
845,0.5891948217410686,0.5996616016902081,0.5619287674663822,0.5240057407311721,0.5481611368983932,0.5553510357632067,0.519923880108099
846,0.5890659695151166,0.5995553629989208,0.5618243961356449,0.5239156983914588,0.5480638353273732,0.5552484378111687,0.5198182607518438
847,0.5889490568485035,0.5994539641580792,0.5617190213065101,0.5238426653583683,0.547968543391441,0.5551438444076593,0.5197279651603564
848,0.5888341448050877,0.5993566590544497,0.5616215280209611,0.5237664866342476,0.5478856112707977,0.555043443719024,0.5196405107424058
849,0.5887271793799183,0.5992688124510289,0.5615285913076317,0.5236894706689428,0.5478158515848157,0.5549471243874918,0.5195450051433843
850,0.588623144299737,0.5991815329314654,0.5614355421885113,0.5236259173261977,0.547740914784189,0.5548521338983458,0.5194435155094197
851,0.5885180022558549,0.5991004676269807,0.5613476097492285,0.5235464195513867,0.5476629883214988,0.554768722070355,0.5193452379644072
852,0.5884007636423424,0.5990097167895436,0.5612427111685252,0.5234554021639586,0.5475704895652228,0.5546747544992985,0.5192425675135107
853,0.5882990612967622,0.598923492718627,0.5611401342888529,0.5233728276149817,0.5474709930221522,0.554584219325782,0.5191410610924955
854,0.5882048106194275,0.5988376542899851,0.5610389027952227,0.5232896201672512,0.5473706015147818,0.5544940435506963,0.5190543641278224
855,0.5881126376844739,0.5987762066019594,0.560953970193441,0.5232419665854198,0.5472872468958985,0.5544188930427956,0.5189727378076652
856,0.5880208970947646,0.5987245593875244,0.560873428890795,0.5231915718005608,0.5472015405126511,0.554365319603729,0.5189024781467102
857,0.5878838083182797,0.5986619010057287,0.5607660630098481,0.5231294908765487,0.5470961046708889,0.5542775350160131,0.5188228744919973
858,0.5877632665739002,0.5986096261558534,0.5606681625273175,0.5230676016733431,0.5470061126510057,0.5541981565601031,0.5187312873214949
859,0.5876519365735741,0.5985599534674719,0.560565287113689,0.5230051351258952,0.5469200996161195,0.5541262178094384,0.5186570463210078
860,0.5875566810591591,0.5985394628848638,0.5604747506831016,0.5229591849535203,0.5468558758896178,0.5540632606522665,0.5185987727573652
861,0.5874678821363029,0.5985067299692776,0.5603762902494418,0.5229112142121957,0.5468067103056954,0.5539895652430011,0.518526467029074
862,0.5873801798171983,0.5984836168964479,0.5602764057353683,0.5228570360735395,0.5467596231928662,0.5539229819651347,0.5184678359158479
863,0.5872855351702576,0.5984394070923729,0.5601731625860094,0.5227984819082726,0.5467156358354367,0.5538549572725485,0.5183960885396893
864,0.5871958578520315,0.5983879330976295,0.5600655109169808,0.5227400473353454,0.5466684209194513,0.5537773100472139,0.518331261135705
865,0.5871089426628343,0.5983347828640063,0.5599752422864857,0.5226872456765509,0.5466005253784155,0.5537029511408115,0.5182587098123749
866,0.5870253574486956,0.598277971776245,0.5598882332174036,0.5226453769319979,0.5465226473934683,0.5536296467571478,0.5181993506349409
867,0.5869442913028354,0.5982189361129064,0.5597974965901711,0.5225963733696423,0.5464530383272944,0.5535534846779531,0.5181328165765329
868,0.5868683798284778,0.5981680110221056,0.5597054317378694,0.5225561663234586,0.5463935579394535,0.5534827826639969,0.5180818122603557
869,0.5867959243346385,0.5981250847556239,0.5596171629151747,0.5225135553441296,0.5463326871186162,0.5534190269181968,0.5180330950410343
870,0.5867235603568919,0.5980854293331804,0.5595337076976514,0.5224588879006724,0.5462755328835606,0.5533509833361727,0.5179927211302258
871,0.5866581473463194,0.5980589392425038,0.559452468013459,0.5224109877312164,0.5462244210281815,0.553294701831262,0.5179545182234051
872,0.5865882529634755,0.5980359009561805,0.5593803306482179,0.5223763596648592,0.5461748459896532,0.5532361113899068,0.5179232600236103
873,0.5865171696914283,0.5980104254331626,0.5593087511991435,0.5223264494806767,0.5461143778739398,0.5531677158345009,0.5178858728473296
874,0.5864654512771633,0.5979772723775794,0.5592342443660221,0.5222844797946505,0.5460525650685899,0.5531001325299468,0.5178571848540137
875,0.5864157168560951,0.5979354026582475,0.5591648171064161,0.5222537692967958,0.545992093885426,0.5530406424331342,0.5178271586044396
876,0.5863578269167511,0.5978993398930333,0.5590942138924735,0.5222116105170965,0.5459280546426396,0.5529774169323447,0.5177964048570046
877,0.5863019217042442,0.5978578484851469,0.5590146162763336,0.5221815909227209,0.5458651583510656,0.5529068378832176,0.5177596208889587
878,0.5862367046372302,0.5978176824016913,0.5589383287710772,0.522157559929475,0.5458100843110959,0.5528508046474754,0.5177236422294652
879,0.5861937872968218,0.5977785880789066,0.5588637549268926,0.5221261003401275,0.5457536064730774,0.5528051465339204,0.5176930329828775
880,0.5861471448825223,0.5977323561266228,0.5587844128247436,0.5220937846847222,0.5456947719320231,0.5527452455987151,0.5176595769143093
881,0.5861102150914032,0.5976965375169889,0.5587104201398028,0.5220713568059974,0.5456349015039921,0.5526995945421366,0.5176343081026352
882,0.5860689962022866,0.5976569208682407,0.5586222493123024,0.5220508909494509,0.5455807540936675,0.5526488110248693,0.5176093609379819
883,0.586035303123722,0.5976217781669256,0.5585422872877472,0.5220309365531761,0.545534746997689,0.5526139085900283,0.5175801569894309
884,0.5860088741001939,0.5976047502183073,0.5584830808873639,0.5220215956959338,0.5455022008066769,0.5525936074568906,0.5175575559558001
885,0.5859864266407419,0.5975817669011277,0.5584334277522818,0.5220172520479541,0.545474466954403,0.552572186056801,0.5175305258418551
886,0.5859585955569889,0.5975548483980988,0.5583848388291222,0.5220066203729424,0.5454508889034214,0.5525555959569134,0.5175118111012506
887,0.585936509256068,0.5975286013287254,0.5583371827027699,0.5220019013096292,0.5454364431635711,0.5525473231574224,0.5174930033997047
888,0.5859166825147156,0.5975160899236218,0.5583033065088012,0.5219975957139125,0.5454232972814811,0.5525507962270002,0.5174797001236767
889,0.5859092094934801,0.5975042883462512,0.5582791583941945,0.5219943399990109,0.5454200872491799,0.5525569238964873,0.5174719942501594
890,0.5859062735857844,0.5974930925311067,0.5582601906566553,0.521990344911209,0.5454261060504332,0.5525629876059149,0.517468101904676
